,0,1,2,3,4
9124,8,35,14,6,[0]
9125,10,33,14,4,[1]
9126,12,32,14,2,[1]
9127,14,31,14,0,[2]
9128,2,31,14,12,[4]
9129,4,33,14,10,[1]
9130,6,32,14,8,[2]
9131,8,32,14,6,[5]
9132,10,35,14,4,[1]
9133,12,34,14,2,[5]
9134,14,37,14,0,[4]
9135,1,0,14,13,[2]
9136,3,0,14,11,[1]
9137,5,0,14,9,[1]
9138,6,0,14,8,[5]
9139,7,3,14,7,[5]
9140,9,6,14,5,[0]
9141,11,4,14,3,[2]
9142,2,4,14,12,[1]
9143,4,3,14,10,[0]
9144,6,1,14,8,[2]
9145,8,1,14,6,[2]
9146,10,1,14,4,[0]
9147,12,0,14,2,[2]
9148,13,0,14,1,[3]
9149,2,1,14,12,[2]
9150,4,1,14,10,[5]
9151,6,4,14,8,[2]
9152,8,4,14,6,[5]
9153,10,7,14,4,[1]
9154,12,6,14,2,[4]
9155,14,8,14,0,[3]
9156,2,9,14,12,[3]
9157,4,10,14,10,[3]
9158,6,11,14,8,[3]
9159,8,12,14,6,[0]
9160,10,10,14,4,[1]
9161,12,9,14,2,[1]
9162,14,8,14,0,[5]
9163,2,11,14,12,[3]
9164,4,12,14,10,[3]
9165,6,13,14,8,[5]
9166,8,16,14,6,[5]
9167,10,19,14,4,[2]
9168,12,19,14,2,[5]
9169,14,22,14,0,[5]
9170,2,25,14,12,[5]
9171,4,28,14,10,[4]
9172,6,30,14,8,[1]
9173,8,29,14,6,[1]
9174,10,28,14,4,[1]
9175,12,27,14,2,[5]
9176,14,30,14,0,[2]
9177,2,30,14,12,[4]
9178,4,32,14,10,[1]
9179,6,31,14,8,[0]
9180,8,29,14,6,[1]
9181,10,28,14,4,[2]
9182,12,28,14,2,[4]
9183,14,30,14,0,[0]
9184,2,28,14,12,[0]
9185,4,26,14,10,[4]
9186,6,28,14,8,[2]
9187,8,28,14,6,[4]
9188,10,30,14,4,[0]
9189,12,28,14,2,[2]
9190,14,28,14,0,[1]
9191,2,27,14,12,[4]
9192,4,29,14,10,[3]
9193,6,30,14,8,[1]
9194,8,29,14,6,[0]
9195,10,27,14,4,[0]
9196,12,25,14,2,[0]
9197,14,23,14,0,[1]
9198,2,22,14,12,[4]
9199,4,24,14,10,[5]
9200,6,27,14,8,[2]
9201,8,27,14,6,[3]
9202,10,28,14,4,[0]
9203,12,26,14,2,[3]
9204,14,27,14,0,[0]
9205,2,25,14,12,[2]
9206,4,25,14,10,[3]
9207,6,26,14,8,[5]
9208,8,29,14,6,[2]
9209,10,29,14,4,[0]
9210,12,27,14,2,[2]
9211,14,27,14,0,[4]
9212,2,29,14,12,[2]
9213,4,29,14,10,[0]
9214,6,27,14,8,[3]
9215,8,28,14,6,[3]
9216,10,29,14,4,[1]
9217,12,28,14,2,[3]
9218,14,29,14,0,[4]
9219,2,31,14,12,[4]
9220,4,33,14,10,[4]
9221,6,35,14,8,[5]
9222,8,38,14,6,[5]
9223,10,41,14,4,[0]
9224,12,39,14,2,[5]
9225,14,42,14,0,[3]
9226,2,43,14,12,[0]
9227,4,41,14,10,[5]
9228,6,44,14,8,[4]
9229,8,46,14,6,[3]
9230,10,47,14,4,[5]
9231,12,48,14,2,[1]
9232,14,47,14,0,[5]
9233,2,48,14,12,[0]
9234,4,46,14,10,[3]
9235,6,47,14,8,[4]
9236,8,48,14,6,[3]
9237,10,48,14,4,[1]
9238,12,47,14,2,[5]
9239,14,48,14,0,[2]
9240,1,0,14,13,[4]
9241,3,2,14,11,[2]
9242,5,2,14,9,[1]
9243,7,1,14,7,[1]
9244,9,0,14,5,[1]
9245,11,0,14,3,[4]
9246,12,2,14,2,[0]
9247,2,0,14,12,[3]
9248,4,1,14,10,[0]
9249,6,0,14,8,[4]
9250,7,2,14,7,[2]
9251,9,2,14,5,[4]
9252,11,4,14,3,[3]
9253,13,5,14,1,[5]
9254,2,8,14,12,[4]
9255,4,10,14,10,[1]
9256,6,9,14,8,[3]
9257,8,10,14,6,[5]
9258,10,13,14,4,[4]
9259,12,15,14,2,[3]
9260,14,16,14,0,[2]
9261,2,16,14,12,[2]
9262,4,16,14,10,[3]
9263,6,17,14,8,[1]
9264,8,16,14,6,[2]
9265,10,16,14,4,[1]
9266,12,15,14,2,[3]
9267,14,16,14,0,[0]
9268,2,14,14,12,[0]
9269,4,12,14,10,[0]
9270,6,10,14,8,[4]
9271,8,12,14,6,[0]
9272,10,10,14,4,[1]
9273,12,9,14,2,[5]
9274,14,12,14,0,[4]
9275,2,14,14,12,[3]
9276,4,15,14,10,[5]
9277,6,18,14,8,[2]
9278,8,18,14,6,[0]
9279,10,16,14,4,[3]
9280,12,17,14,2,[2]
9281,14,17,14,0,[2]
9282,2,17,14,12,[5]
9283,4,20,14,10,[3]
9284,6,21,14,8,[1]
9285,8,20,14,6,[1]
9286,10,19,14,4,[2]
9287,12,19,14,2,[2]
9288,14,19,14,0,[0]
9289,2,17,14,12,[5]
9290,4,20,14,10,[3]
9291,6,21,14,8,[4]
9292,8,23,14,6,[3]
9293,10,24,14,4,[2]
9294,12,24,14,2,[2]
9295,14,24,14,0,[2]
9296,2,24,14,12,[4]
9297,4,26,14,10,[2]
9298,6,26,14,8,[1]
9299,8,25,14,6,[0]
9300,10,23,14,4,[0]
9301,12,21,14,2,[4]
9302,14,23,14,0,[4]
9303,2,25,14,12,[5]
9304,4,28,14,10,[0]
9305,6,26,14,8,[5]
9306,8,29,14,6,[0]
9307,10,27,14,4,[4]
9308,12,29,14,2,[2]
9309,14,29,14,0,[5]
9310,2,32,14,12,[2]
9311,4,32,14,10,[1]
9312,6,31,14,8,[4]
9313,8,33,14,6,[0]
9314,10,31,14,4,[0]
9315,12,29,14,2,[1]
9316,14,28,14,0,[1]
9317,2,27,14,12,[5]
9318,4,30,14,10,[3]
9319,6,31,14,8,[5]
9320,8,34,14,6,[3]
9321,10,35,14,4,[3]
9322,12,36,14,2,[2]
9323,14,36,14,0,[1]
9324,2,35,14,12,[1]
9325,4,34,14,10,[0]
9326,6,32,14,8,[0]
9327,8,30,14,6,[2]
9328,10,30,14,4,[0]
9329,12,28,14,2,[5]
9330,14,31,14,0,[5]
9331,2,34,14,12,[4]
9332,4,36,14,10,[2]
9333,6,36,14,8,[5]
9334,8,39,14,6,[0]
9335,10,37,14,4,[4]
9336,12,39,14,2,[0]
9337,14,37,14,0,[0]
9338,2,35,14,12,[3]
9339,4,36,14,10,[2]
9340,6,36,14,8,[4]
9341,8,38,14,6,[5]
9342,10,41,14,4,[3]
9343,12,42,14,2,[2]
9344,14,42,14,0,[3]
9345,1,0,14,13,[5]
9346,3,3,14,11,[3]
9347,5,4,14,9,[2]
9348,7,4,14,7,[2]
9349,9,4,14,5,[0]
9350,11,2,14,3,[0]
9351,13,0,14,1,[4]
9352,2,2,14,12,[1]
9353,4,1,14,10,[0]
9354,6,0,14,8,[1]
9355,7,0,14,7,[3]
9356,8,1,14,6,[1]
9357,10,0,14,4,[4]
9358,12,2,14,2,[3]
9359,2,3,14,12,[3]
9360,4,4,14,10,[3]
9361,6,5,14,8,[5]
9362,8,8,14,6,[2]
9363,10,8,14,4,[0]
9364,12,6,14,2,[3]
9365,14,7,14,0,[2]
9366,2,7,14,12,[0]
9367,4,5,14,10,[0]
9368,6,3,14,8,[0]
9369,8,1,14,6,[3]
9370,10,2,14,4,[2]
9371,12,2,14,2,[1]
9372,14,1,14,0,[4]
9373,2,3,14,12,[1]
9374,4,2,14,10,[1]
9375,6,1,14,8,[2]
9376,8,1,14,6,[5]
9377,10,4,14,4,[0]
9378,12,2,14,2,[1]
9379,14,1,14,0,[0]
9380,2,0,14,12,[3]
9381,3,1,14,11,[0]
9382,5,0,14,9,[4]
9383,6,2,14,8,[1]
9384,8,1,14,6,[1]
9385,10,0,14,4,[3]
9386,12,1,14,2,[1]
9387,2,0,14,12,[0]
9388,3,0,14,11,[0]
9389,3,0,14,11,[4]
9390,4,2,14,10,[5]
9391,6,5,14,8,[5]
9392,8,8,14,6,[3]
9393,10,9,14,4,[4]
9394,2,11,14,12,[1]
9395,4,10,14,10,[2]
9396,6,10,14,8,[1]
9397,8,9,14,6,[1]
9398,10,8,14,4,[1]
9399,12,7,14,2,[5]
9400,14,10,14,0,[5]
9401,2,13,14,12,[0]
9402,4,11,14,10,[0]
9403,6,9,14,8,[5]
9404,8,12,14,6,[2]
9405,10,12,14,4,[5]
9406,12,15,14,2,[5]
9407,14,18,14,0,[1]
9408,2,17,14,12,[1]
9409,4,16,14,10,[0]
9410,6,14,14,8,[3]
9411,8,15,14,6,[4]
9412,10,17,14,4,[1]
9413,12,16,14,2,[2]
9414,14,16,14,0,[1]
9415,2,15,14,12,[0]
9416,4,13,14,10,[3]
9417,6,14,14,8,[1]
9418,8,13,14,6,[1]
9419,10,12,14,4,[3]
9420,12,13,14,2,[2]
9421,14,13,14,0,[1]
9422,2,12,14,12,[4]
9423,4,14,14,10,[4]
9424,6,16,14,8,[0]
9425,8,14,14,6,[3]
9426,10,15,14,4,[1]
9427,12,14,14,2,[3]
9428,14,15,14,0,[4]
9429,2,17,14,12,[2]
9430,4,17,14,10,[2]
9431,6,17,14,8,[3]
9432,8,18,14,6,[1]
9433,10,17,14,4,[4]
9434,12,19,14,2,[2]
9435,14,19,14,0,[4]
9436,2,21,14,12,[3]
9437,4,22,14,10,[5]
9438,6,25,14,8,[5]
9439,8,28,14,6,[1]
9440,10,27,14,4,[5]
9441,12,30,14,2,[4]
9442,14,32,14,0,[3]
9443,2,33,14,12,[3]
9444,4,34,14,10,[5]
9445,6,37,14,8,[5]
9446,8,40,14,6,[3]
9447,10,41,14,4,[5]
9448,12,44,14,2,[5]
9449,14,47,14,0,[2]
9450,1,0,14,13,[0]
9451,2,0,14,12,[1]
9452,3,0,14,11,[2]
9453,4,0,14,10,[2]
9454,6,0,14,8,[5]
9455,8,3,14,6,[3]
9456,10,4,14,4,[2]
9457,2,4,14,12,[4]
9458,4,6,14,10,[2]
9459,6,6,14,8,[4]
9460,8,8,14,6,[4]
9461,10,10,14,4,[4]
9462,12,12,14,2,[1]
9463,14,11,14,0,[4]
9464,2,13,14,12,[4]
9465,4,15,14,10,[5]
9466,6,18,14,8,[1]
9467,8,17,14,6,[4]
9468,10,19,14,4,[4]
9469,12,21,14,2,[3]
9470,14,22,14,0,[0]
9471,2,20,14,12,[3]
9472,4,21,14,10,[5]
9473,6,24,14,8,[0]
9474,8,22,14,6,[1]
9475,10,21,14,4,[3]
9476,12,22,14,2,[2]
9477,14,22,14,0,[4]
9478,2,24,14,12,[5]
9479,4,27,14,10,[0]
9480,6,25,14,8,[1]
9481,8,24,14,6,[1]
9482,10,23,14,4,[1]
9483,12,22,14,2,[2]
9484,14,22,14,0,[2]
9485,2,22,14,12,[0]
9486,4,20,14,10,[4]
9487,6,22,14,8,[1]
9488,8,21,14,6,[0]
9489,10,19,14,4,[0]
9490,12,17,14,2,[1]
9491,14,16,14,0,[3]
9492,2,17,14,12,[5]
9493,4,20,14,10,[0]
9494,6,18,14,8,[5]
9495,8,21,14,6,[3]
9496,10,22,14,4,[2]
9497,12,22,14,2,[0]
9498,14,20,14,0,[4]
9499,2,22,14,12,[1]
9500,4,21,14,10,[2]
9501,6,21,14,8,[0]
9502,8,19,14,6,[5]
9503,10,22,14,4,[4]
9504,12,24,14,2,[5]
9505,14,27,14,0,[3]
9506,2,28,14,12,[5]
9507,4,31,14,10,[4]
9508,6,33,14,8,[4]
9509,8,35,14,6,[5]
9510,10,38,14,4,[2]
9511,12,38,14,2,[2]
9512,14,38,14,0,[5]
9513,2,41,14,12,[3]
9514,4,42,14,10,[0]
9515,6,40,14,8,[4]
9516,8,42,14,6,[4]
9517,10,44,14,4,[3]
9518,12,45,14,2,[1]
9519,14,44,14,0,[4]
9520,2,46,14,12,[3]
9521,4,47,14,10,[2]
9522,6,47,14,8,[1]
9523,8,46,14,6,[4]
9524,10,48,14,4,[5]
9525,12,48,14,2,[2]
9526,14,48,14,0,[1]
9527,2,47,14,12,[1]
9528,4,46,14,10,[0]
9529,6,44,14,8,[1]
9530,8,43,14,6,[1]
9531,10,42,14,4,[2]
9532,12,42,14,2,[4]
9533,14,44,14,0,[3]
9534,2,45,14,12,[5]
9535,4,48,14,10,[3]
9536,6,48,14,8,[1]
9537,8,47,14,6,[3]
9538,10,48,14,4,[1]
9539,12,47,14,2,[4]
9540,14,48,14,0,[2]
9541,2,48,14,12,[0]
9542,4,46,14,10,[4]
9543,6,48,14,8,[1]
9544,8,47,14,6,[3]
9545,10,48,14,4,[2]
9546,12,48,14,2,[2]
9547,14,48,14,0,[4]
9548,2,48,14,12,[5]
9549,4,48,14,10,[2]
9550,6,48,14,8,[3]
9551,8,48,14,6,[1]
9552,10,47,14,4,[5]
9553,12,48,14,2,[4]
9554,14,48,14,0,[1]
9555,1,0,14,13,[4]
9556,3,2,14,11,[0]
9557,5,0,14,9,[2]
9558,7,0,14,7,[1]
9559,9,0,14,5,[3]
9560,10,1,14,4,[1]
9561,12,0,14,2,[0]
9562,1,0,14,13,[2]
9563,2,0,14,12,[2]
9564,4,0,14,10,[1]
9565,6,0,14,8,[1]
9566,7,0,14,7,[0]
9567,7,0,14,7,[3]
9568,8,1,14,6,[1]
9569,2,0,14,12,[5]
9570,4,3,14,10,[3]
9571,6,4,14,8,[3]
9572,8,5,14,6,[3]
9573,10,6,14,4,[3]
9574,12,7,14,2,[2]
9575,14,7,14,0,[3]
9576,2,8,14,12,[1]
9577,4,7,14,10,[2]
9578,6,7,14,8,[1]
9579,8,6,14,6,[3]
9580,10,7,14,4,[0]
9581,12,5,14,2,[1]
9582,14,4,14,0,[3]
9583,2,5,14,12,[0]
9584,4,3,14,10,[1]
9585,6,2,14,8,[3]
9586,8,3,14,6,[1]
9587,10,2,14,4,[2]
9588,12,2,14,2,[1]
9589,14,1,14,0,[1]
9590,2,0,14,12,[5]
9591,4,3,14,10,[4]
9592,6,5,14,8,[4]
9593,8,7,14,6,[3]
9594,10,8,14,4,[0]
9595,12,6,14,2,[1]
9596,14,5,14,0,[1]
9597,2,4,14,12,[0]
9598,4,2,14,10,[3]
9599,6,3,14,8,[4]
9600,8,5,14,6,[3]
9601,10,6,14,4,[1]
9602,12,5,14,2,[5]
9603,14,8,14,0,[3]
9604,2,9,14,12,[1]
9605,4,8,14,10,[0]
9606,6,6,14,8,[2]
9607,8,6,14,6,[0]
9608,10,4,14,4,[4]
9609,12,6,14,2,[5]
9610,14,9,14,0,[3]
9611,2,10,14,12,[5]
9612,4,13,14,10,[5]
9613,6,16,14,8,[0]
9614,8,14,14,6,[4]
9615,10,16,14,4,[3]
9616,12,17,14,2,[1]
9617,14,16,14,0,[3]
9618,2,17,14,12,[5]
9619,4,20,14,10,[4]
9620,6,22,14,8,[1]
9621,8,21,14,6,[3]
9622,10,22,14,4,[1]
9623,12,21,14,2,[3]
9624,14,22,14,0,[2]
9625,2,22,14,12,[3]
9626,4,23,14,10,[2]
9627,6,23,14,8,[0]
9628,8,21,14,6,[4]
9629,10,23,14,4,[1]
9630,12,22,14,2,[3]
9631,14,23,14,0,[2]
9632,2,23,14,12,[0]
9633,4,21,14,10,[2]
9634,6,21,14,8,[3]
9635,8,22,14,6,[2]
9636,10,22,14,4,[4]
9637,12,24,14,2,[5]
9638,14,27,14,0,[2]
9639,2,27,14,12,[3]
9640,4,28,14,10,[3]
9641,6,29,14,8,[4]
9642,8,31,14,6,[3]
9643,10,32,14,4,[0]
9644,12,30,14,2,[4]
9645,14,32,14,0,[4]
9646,2,34,14,12,[2]
9647,4,34,14,10,[4]
9648,6,36,14,8,[3]
9649,8,37,14,6,[3]
9650,10,38,14,4,[1]
9651,12,37,14,2,[4]
9652,14,39,14,0,[2]
9653,2,39,14,12,[1]
9654,4,38,14,10,[3]
9655,6,39,14,8,[2]
9656,8,39,14,6,[4]
9657,10,41,14,4,[0]
9658,12,39,14,2,[4]
9659,14,41,14,0,[4]
9660,1,0,14,13,[3]
9661,3,1,14,11,[5]
9662,5,4,14,9,[5]
9663,7,7,14,7,[5]
9664,9,10,14,5,[5]
9665,11,13,14,3,[3]
9666,13,14,14,1,[1]
9667,2,13,14,12,[1]
9668,4,12,14,10,[3]
9669,6,13,14,8,[3]
9670,8,14,14,6,[5]
9671,10,17,14,4,[3]
9672,12,18,14,2,[3]
9673,14,19,14,0,[1]
9674,2,18,14,12,[1]
9675,4,17,14,10,[1]
9676,6,16,14,8,[0]
9677,8,14,14,6,[5]
9678,10,17,14,4,[1]
9679,12,16,14,2,[4]
9680,14,18,14,0,[5]
9681,2,21,14,12,[2]
9682,4,21,14,10,[0]
9683,6,19,14,8,[2]
9684,8,19,14,6,[0]
9685,10,17,14,4,[2]
9686,12,17,14,2,[5]
9687,14,20,14,0,[2]
9688,2,20,14,12,[5]
9689,4,23,14,10,[0]
9690,6,21,14,8,[2]
9691,8,21,14,6,[5]
9692,10,24,14,4,[4]
9693,12,26,14,2,[1]
9694,14,25,14,0,[4]
9695,2,27,14,12,[4]
9696,4,29,14,10,[2]
9697,6,29,14,8,[3]
9698,8,30,14,6,[5]
9699,10,33,14,4,[2]
9700,12,33,14,2,[4]
9701,14,35,14,0,[2]
9702,2,35,14,12,[1]
9703,4,34,14,10,[5]
9704,6,37,14,8,[2]
9705,8,37,14,6,[4]
9706,10,39,14,4,[4]
9707,12,41,14,2,[4]
9708,14,43,14,0,[5]
9709,2,46,14,12,[3]
9710,4,47,14,10,[2]
9711,6,47,14,8,[1]
9712,8,46,14,6,[5]
9713,10,48,14,4,[2]
9714,12,48,14,2,[1]
9715,14,47,14,0,[2]
9716,2,47,14,12,[0]
9717,4,45,14,10,[5]
9718,6,48,14,8,[0]
9719,8,46,14,6,[4]
9720,10,48,14,4,[2]
9721,12,48,14,2,[1]
9722,14,47,14,0,[4]
9723,2,48,14,12,[3]
9724,4,48,14,10,[3]
9725,6,48,14,8,[3]
9726,8,48,14,6,[0]
9727,10,46,14,4,[1]
9728,12,45,14,2,[2]
9729,14,45,14,0,[2]
9730,2,45,14,12,[0]
9731,4,43,14,10,[3]
9732,6,44,14,8,[3]
9733,8,45,14,6,[3]
9734,10,46,14,4,[4]
9735,12,48,14,2,[4]
9736,14,48,14,0,[0]
9737,2,46,14,12,[0]
9738,4,44,14,10,[2]
9739,6,44,14,8,[1]
9740,8,43,14,6,[3]
9741,10,44,14,4,[1]
9742,12,43,14,2,[1]
9743,14,42,14,0,[1]
9744,2,41,14,12,[1]
9745,4,40,14,10,[4]
9746,6,42,14,8,[3]
9747,8,43,14,6,[1]
9748,10,42,14,4,[3]
9749,12,43,14,2,[2]
9750,14,43,14,0,[3]
9751,2,44,14,12,[5]
9752,4,47,14,10,[3]
9753,6,48,14,8,[4]
9754,8,48,14,6,[0]
9755,10,46,14,4,[0]
9756,12,44,14,2,[4]
9757,14,46,14,0,[3]
9758,2,47,14,12,[2]
9759,4,47,14,10,[4]
9760,6,48,14,8,[2]
9761,8,48,14,6,[4]
9762,10,48,14,4,[4]
9763,12,48,14,2,[2]
9764,14,48,14,0,[2]
9765,1,0,14,13,[1]
9766,3,0,14,11,[0]
9767,3,0,14,11,[4]
9768,4,2,14,10,[1]
9769,6,1,14,8,[2]
9770,8,1,14,6,[2]
9771,10,1,14,4,[5]
9772,2,4,14,12,[0]
9773,4,2,14,10,[0]
9774,6,0,14,8,[0]
9775,7,0,14,7,[3]
9776,8,1,14,6,[5]
9777,10,4,14,4,[4]
9778,12,6,14,2,[0]
9779,2,4,14,12,[5]
9780,4,7,14,10,[2]
9781,6,7,14,8,[5]
9782,8,10,14,6,[0]
9783,10,8,14,4,[0]
9784,12,6,14,2,[5]
9785,14,9,14,0,[0]
9786,2,7,14,12,[5]
9787,4,10,14,10,[5]
9788,6,13,14,8,[5]
9789,8,16,14,6,[4]
9790,10,18,14,4,[3]
9791,12,19,14,2,[1]
9792,14,18,14,0,[3]
9793,2,19,14,12,[3]
9794,4,20,14,10,[0]
9795,6,18,14,8,[1]
9796,8,17,14,6,[5]
9797,10,20,14,4,[2]
9798,12,20,14,2,[4]
9799,14,22,14,0,[2]
9800,2,22,14,12,[1]
9801,4,21,14,10,[2]
9802,6,21,14,8,[3]
9803,8,22,14,6,[5]
9804,10,25,14,4,[0]
9805,12,23,14,2,[3]
9806,14,24,14,0,[5]
9807,2,27,14,12,[5]
9808,4,30,14,10,[4]
9809,6,32,14,8,[4]
9810,8,34,14,6,[3]
9811,10,35,14,4,[2]
9812,12,35,14,2,[3]
9813,14,36,14,0,[4]
9814,2,38,14,12,[3]
9815,4,39,14,10,[2]
9816,6,39,14,8,[4]
9817,8,41,14,6,[4]
9818,10,43,14,4,[2]
9819,12,43,14,2,[3]
9820,14,44,14,0,[3]
9821,2,45,14,12,[1]
9822,4,44,14,10,[1]
9823,6,43,14,8,[4]
9824,8,45,14,6,[1]
9825,10,44,14,4,[5]
9826,12,47,14,2,[3]
9827,14,48,14,0,[1]
9828,2,47,14,12,[0]
9829,4,45,14,10,[2]
9830,6,45,14,8,[0]
9831,8,43,14,6,[1]
9832,10,42,14,4,[1]
9833,12,41,14,2,[2]
9834,14,41,14,0,[0]
9835,2,39,14,12,[0]
9836,4,37,14,10,[1]
9837,6,36,14,8,[4]
9838,8,38,14,6,[4]
9839,10,40,14,4,[3]
9840,12,41,14,2,[0]
9841,14,39,14,0,[5]
9842,2,42,14,12,[2]
9843,4,42,14,10,[1]
9844,6,41,14,8,[2]
9845,8,41,14,6,[1]
9846,10,40,14,4,[2]
9847,12,40,14,2,[0]
9848,14,38,14,0,[3]
9849,2,39,14,12,[0]
9850,4,37,14,10,[4]
9851,6,39,14,8,[4]
9852,8,41,14,6,[3]
9853,10,42,14,4,[2]
9854,12,42,14,2,[1]
9855,14,41,14,0,[2]
9856,2,41,14,12,[0]
9857,4,39,14,10,[2]
9858,6,39,14,8,[4]
9859,8,41,14,6,[0]
9860,10,39,14,4,[4]
9861,12,41,14,2,[4]
9862,14,43,14,0,[3]
9863,2,44,14,12,[1]
9864,4,43,14,10,[2]
9865,6,43,14,8,[3]
9866,8,44,14,6,[3]
9867,10,45,14,4,[1]
9868,12,44,14,2,[4]
9869,14,46,14,0,[5]
9870,1,0,14,13,[0]
9871,2,0,14,12,[4]
9872,3,2,14,11,[1]
9873,5,1,14,9,[4]
9874,7,3,14,7,[0]
9875,9,1,14,5,[4]
9876,11,3,14,3,[4]
9877,2,5,14,12,[4]
9878,4,7,14,10,[2]
9879,6,7,14,8,[2]
9880,8,7,14,6,[3]
9881,10,8,14,4,[3]
9882,12,9,14,2,[5]
9883,14,12,14,0,[2]
9884,2,12,14,12,[1]
9885,4,11,14,10,[0]
9886,6,9,14,8,[2]
9887,8,9,14,6,[1]
9888,10,8,14,4,[1]
9889,12,7,14,2,[5]
9890,14,10,14,0,[2]
9891,2,10,14,12,[5]
9892,4,13,14,10,[1]
9893,6,12,14,8,[0]
9894,8,10,14,6,[0]
9895,10,8,14,4,[0]
9896,12,6,14,2,[5]
9897,14,9,14,0,[5]
9898,2,12,14,12,[5]
9899,4,15,14,10,[2]
9900,6,15,14,8,[4]
9901,8,17,14,6,[0]
9902,10,15,14,4,[0]
9903,12,13,14,2,[1]
9904,14,12,14,0,[0]
9905,2,10,14,12,[4]
9906,4,12,14,10,[2]
9907,6,12,14,8,[1]
9908,8,11,14,6,[3]
9909,10,12,14,4,[4]
9910,12,14,14,2,[1]
9911,14,13,14,0,[2]
9912,2,13,14,12,[3]
9913,4,14,14,10,[3]
9914,6,15,14,8,[5]
9915,8,18,14,6,[4]
9916,10,20,14,4,[4]
9917,12,22,14,2,[2]
9918,14,22,14,0,[0]
9919,2,20,14,12,[1]
9920,4,19,14,10,[3]
9921,6,20,14,8,[3]
9922,8,21,14,6,[0]
9923,10,19,14,4,[3]
9924,12,20,14,2,[4]
9925,14,22,14,0,[5]
9926,2,25,14,12,[3]
9927,4,26,14,10,[1]
9928,6,25,14,8,[2]
9929,8,25,14,6,[3]
9930,10,26,14,4,[2]
9931,12,26,14,2,[1]
9932,14,25,14,0,[2]
9933,2,25,14,12,[4]
9934,4,27,14,10,[0]
9935,6,25,14,8,[1]
9936,8,24,14,6,[5]
9937,10,27,14,4,[0]
9938,12,25,14,2,[5]
9939,14,28,14,0,[4]
9940,2,30,14,12,[3]
9941,4,31,14,10,[4]
9942,6,33,14,8,[1]
9943,8,32,14,6,[3]
9944,10,33,14,4,[0]
9945,12,31,14,2,[3]
9946,14,32,14,0,[2]
9947,2,32,14,12,[1]
9948,4,31,14,10,[2]
9949,6,31,14,8,[4]
9950,8,33,14,6,[5]
9951,10,36,14,4,[5]
9952,12,39,14,2,[1]
9953,14,38,14,0,[2]
9954,2,38,14,12,[1]
9955,4,37,14,10,[1]
9956,6,36,14,8,[2]
9957,8,36,14,6,[0]
9958,10,34,14,4,[0]
9959,12,32,14,2,[3]
9960,14,33,14,0,[0]
9961,2,31,14,12,[2]
9962,4,31,14,10,[4]
9963,6,33,14,8,[1]
9964,8,32,14,6,[2]
9965,10,32,14,4,[1]
9966,12,31,14,2,[1]
9967,14,30,14,0,[1]
9968,2,29,14,12,[1]
9969,4,28,14,10,[3]
9970,6,29,14,8,[1]
9971,8,28,14,6,[1]
9972,10,27,14,4,[4]
9973,12,29,14,2,[1]
9974,14,28,14,0,[0]
9975,1,0,14,13,[1]
9976,3,0,14,11,[1]
9977,4,0,14,10,[1]
9978,5,0,14,9,[2]
9979,6,0,14,8,[4]
9980,8,2,14,6,[1]
9981,10,1,14,4,[3]
9982,2,2,14,12,[0]
9983,4,0,14,10,[1]
9984,6,0,14,8,[1]
9985,7,0,14,7,[0]
9986,7,0,14,7,[0]
9987,7,0,14,7,[3]
9988,8,1,14,6,[0]
9989,2,0,14,12,[4]
9990,3,2,14,11,[0]
9991,5,0,14,9,[5]
9992,7,3,14,7,[4]
9993,9,5,14,5,[3]
9994,11,6,14,3,[3]
9995,13,7,14,1,[3]
9996,2,8,14,12,[5]
9997,4,11,14,10,[1]
9998,6,10,14,8,[2]
9999,8,10,14,6,[4]
10000,10,12,14,4,[5]
10001,12,15,14,2,[2]
10002,14,15,14,0,[3]
10003,2,16,14,12,[2]
10004,4,16,14,10,[4]
10005,6,18,14,8,[5]
10006,8,21,14,6,[0]
10007,10,19,14,4,[4]
10008,12,21,14,2,[3]
10009,14,22,14,0,[4]
10010,2,24,14,12,[4]
10011,4,26,14,10,[4]
10012,6,28,14,8,[1]
10013,8,27,14,6,[3]
10014,10,28,14,4,[3]
10015,12,29,14,2,[5]
10016,14,32,14,0,[1]
10017,2,31,14,12,[1]
10018,4,30,14,10,[2]
10019,6,30,14,8,[3]
10020,8,31,14,6,[2]
10021,10,31,14,4,[2]
10022,12,31,14,2,[1]
10023,14,30,14,0,[1]
10024,2,29,14,12,[4]
10025,4,31,14,10,[1]
10026,6,30,14,8,[1]
10027,8,29,14,6,[2]
10028,10,29,14,4,[0]
10029,12,27,14,2,[5]
10030,14,30,14,0,[5]
10031,2,33,14,12,[3]
10032,4,34,14,10,[2]
10033,6,34,14,8,[2]
10034,8,34,14,6,[3]
10035,10,35,14,4,[4]
10036,12,37,14,2,[2]
10037,14,37,14,0,[1]
10038,2,36,14,12,[1]
10039,4,35,14,10,[3]
10040,6,36,14,8,[4]
10041,8,38,14,6,[4]
10042,10,40,14,4,[3]
10043,12,41,14,2,[5]
10044,14,44,14,0,[0]
10045,2,42,14,12,[0]
10046,4,40,14,10,[5]
10047,6,43,14,8,[2]
10048,8,43,14,6,[1]
10049,10,42,14,4,[0]
10050,12,40,14,2,[4]
10051,14,42,14,0,[5]
10052,2,45,14,12,[2]
10053,4,45,14,10,[1]
10054,6,44,14,8,[0]
10055,8,42,14,6,[2]
